# Species	Genes	Alg.-Conn.	Ht_new.faa	Pb_new.faa	Pc_new.faa	Pf_new.faa	Pk_rmScaff_new.faa	Pv_new.faa	Py_new.faa	Tg_new.faa
8	10	0.104	542_g	3272_g,4993_g	1705_g	1471_g	1760_g	1676_g	2574_g	10869_g,11666_g
6	6	0.0975	*	1371_g	3154_g	4829_g	3229_g	3128_g	4172_g	*
6	6	0.0971	1621_g	1863_g	2005_g	131_g	2046_g	1965_g	*	*
6	6	0.0969	*	2660_g	2229_g	2214_g	2289_g	2185_g	1282_g	*
6	6	0.0967	*	3347_g	2141_g	778_g	2193_g	2098_g	1195_g	*
6	6	0.0964	*	826_g	1422_g	1977_g	1466_g	1397_g	4854_g	*
6	6	0.0962	1998_g	*	4469_g	2626_g	4576_g	4474_g	3996_g	*
6	6	0.0958	829_g	*	2214_g	2196_g	2274_g	2170_g	1266_g	*
6	6	0.0955	*	6960_g	97_g	4645_g	107_g	92_g	839_g	*
6	6	0.0955	1371_g	*	4669_g	2822_g	4778_g	4668_g	3803_g	*
6	6	0.0942	1210_g	*	4817_g	2960_g	4923_g	4809_g	3670_g	*
6	6	0.0935	1324_g	2609_g	4614_g	2770_g	*	4618_g	3862_g	*
6	6	0.0931	*	3958_g	274_g	4475_g	292_g	262_g	4465_g	*
6	6	0.093	*	2778_g	864_g	412_g	900_g	844_g	249_g	*
6	6	0.0928	1134_g	*	4684_g	2837_g	4793_g	4683_g	3789_g	*
6	6	0.0927	*	6802_g	4552_g	2713_g	4667_g	4561_g	3916_g	*
6	6	0.0926	*	6650_g	2041_g	163_g	2080_g	1998_g	1093_g	*
6	6	0.0925	854_g	*	2336_g	2324_g	2405_g	2295_g	1389_g	*
6	6	0.0924	*	223_g	4310_g	3823_g	4413_g	4317_g	2909_g	*
6	6	0.0924	*	329_g	2084_g	208_g	2127_g	2040_g	1135_g	*
6	6	0.0924	*	6706_g	2912_g	5047_g	2991_g	2882_g	2735_g	*
6	6	0.0914	*	5491_g	2825_g	1257_g	2899_g	2798_g	1885_g	*
6	6	0.0913	1562_g	1931_g	1199_g	1835_g	1244_g	*	570_g	*
6	6	0.0907	*	3062_g	413_g	570_g	424_g	400_g	1707_g	*
6	6	0.0906	830_g	*	2213_g	2195_g	2273_g	2169_g	1265_g	*
6	6	0.0905	*	2090_g	3710_g	3362_g	3799_g	3585_g	3039_g	*
6	6	0.0904	*	1666_g	19_g	4722_g	26_g	15_g	917_g	*
6	6	0.0904	*	277_g	1231_g	1805_g	1277_g	1212_g	600_g	*
6	6	0.0898	*	318_g	1065_g	212_g	1098_g	1045_g	433_g	*
6	6	0.0898	*	3404_g	2579_g	1064_g	2651_g	2553_g	2332_g	*
6	6	0.0897	*	576_g	4506_g	2665_g	4619_g	4513_g	3958_g	*
6	6	0.0897	131_g	*	2451_g	2444_g	2523_g	2409_g	1497_g	*
6	6	0.0893	1058_g	*	3025_g	1206_g	3095_g	2978_g	3464_g	*
6	6	0.0893	995_g	*	1506_g	2108_g	1553_g	1482_g	3327_g	*
6	6	0.0891	*	1162_g	3800_g	4038_g	3881_g	3795_g	2275_g	*
6	6	0.0891	*	4005_g	4489_g	2648_g	4603_g	4496_g	3975_g	*
6	6	0.089	*	2761_g	912_g	361_g	951_g	894_g	296_g	*
6	6	0.089	*	3653_g	1035_g	240_g	1069_g	1017_g	407_g	*
6	6	0.0888	*	3441_g	2002_g	129_g	2044_g	1962_g	1062_g	*
6	6	0.088	*	4144_g	594_g	3578_g	611_g	569_g	4312_g	*
6	6	0.088	294_g	1063_g	1787_g	1388_g	*	1757_g	2497_g	*
6	6	0.0877	616_g	3652_g	1036_g	*	1070_g	1018_g	*	9718_g
6	6	0.0875	*	2451_g	2469_g	2461_g	2541_g	2428_g	1513_g	*
6	6	0.0874	1627_g	*	1186_g	1846_g	1231_g	1168_g	557_g	*
6	6	0.087	*	422_g	1745_g	1430_g	1788_g	1716_g	2536_g	*
6	6	0.0869	*	3478_g	236_g	4510_g	252_g	224_g	4427_g	*
6	6	0.0868	*	1633_g	4515_g	2674_g	4628_g	4522_g	3950_g	*
6	6	0.0863	1858_g	*	3288_g	913_g	3354_g	3266_g	3235_g	*
6	6	0.0859	*	6275_g	1109_g	1922_g	1145_g	1091_g	479_g	*
6	6	0.0859	*	885_g	3574_g	3227_g	3659_g	3714_g	3165_g	*
6	6	0.0858	*	6749_g	223_g	4523_g	237_g	212_g	4414_g	*
6	6	0.0854	*	2699_g	1748_g	1427_g	1791_g	1719_g	2533_g	*
6	6	0.0852	1729_g	4087_g	1208_g	1826_g	1254_g	*	578_g	*
6	6	0.0851	2047_g	3094_g	*	4229_g	4083_g	3989_g	2083_g	*
6	6	0.085	*	2312_g	2164_g	2147_g	2219_g	2121_g	1216_g	*
6	6	0.0843	*	51_g	3916_g	4157_g	4002_g	3912_g	2154_g	*
6	6	0.0843	111_g	434_g	1923_g	50_g	*	1885_g	987_g	*
6	6	0.0841	*	6389_g	5013_g	3931_g	4299_g	4210_g	635_g	*
6	6	0.0834	*	1020_g	2634_g	740_g	2708_g	2611_g	723_g	*
6	6	0.0829	*	6276_g	750_g	3420_g	786_g	726_g	49_g	*
6	6	0.0828	*	4319_g	4433_g	2588_g	4538_g	4436_g	4032_g	*
6	6	0.0828	*	6554_g	4212_g	3917_g	4316_g	4223_g	648_g	*
6	6	0.0825	*	350_g	3155_g	4828_g	3230_g	3129_g	4171_g	*
6	6	0.0818	*	1165_g	3797_g	4035_g	3878_g	3792_g	2278_g	*
6	6	0.0818	*	4060_g	907_g	366_g	945_g	889_g	291_g	*
6	6	0.0816	*	1295_g	4829_g	2972_g	4935_g	4821_g	3660_g	*
6	6	0.0814	*	2069_g	3581_g	3234_g	3665_g	3707_g	3157_g	*
6	6	0.0812	*	3938_g	2645_g	727_g	2722_g	2623_g	736_g	*
6	6	0.0806	*	3254_g	238_g	4508_g	254_g	226_g	4429_g	*
6	6	0.0803	*	5067_g	3996_g	4237_g	4093_g	3998_g	2073_g	*
6	6	0.0801	*	1586_g	3199_g	4791_g	3272_g	3175_g	4137_g	*
6	6	0.0801	1591_g	3861_g	*	3490_g	706_g	659_g	115_g	*
6	6	0.079	*	319_g	1066_g	211_g	1099_g	1046_g	434_g	*
6	6	0.079	809_g	1113_g	819_g	454_g	*	804_g	210_g	*
6	6	0.0789	*	3064_g	1997_g	122_g	2037_g	1956_g	1057_g	*
6	6	0.0776	*	506_g	3151_g	4832_g	3226_g	3125_g	4174_g	*
6	6	0.0775	*	6689_g	2880_g	5014_g	2957_g	2849_g	2766_g	*
6	6	0.0771	*	3008_g	1828_g	1348_g	1870_g	1795_g	2462_g	*
6	6	0.0771	*	6886_g	4781_g	2928_g	4888_g	4779_g	3702_g	*
6	6	0.0769	*	3611_g	3557_g	3210_g	3638_g	3565_g	3182_g	*
6	6	0.0767	2001_g	*	3132_g	4849_g	3206_g	3104_g	4191_g	*
6	6	0.0764	*	*	4625_g	2780_g	4736_g	4629_g	3851_g	6746_g
6	6	0.076	*	2509_g	1338_g	1703_g	1385_g	1318_g	4774_g	*
6	6	0.0757	1590_g	632_g	1622_g	1552_g	1683_g	*	2654_g	*
6	6	0.0756	*	3432_g	1869_g	1309_g	1911_g	1834_g	2426_g	*
6	6	0.0754	577_g	7145_g	*	2263_g	2341_g	2236_g	1329_g	*
6	6	0.0753	*	3287_g	3787_g	4026_g	3868_g	3783_g	2287_g	*
6	6	0.0753	*	4201_g	4373_g	3758_g	4481_g	4382_g	2847_g	*
6	6	0.075	*	3124_g	3085_g	4896_g	3153_g	3058_g	4236_g	*
6	6	0.0749	*	4065_g	895_g	379_g	933_g	877_g	280_g	*
6	6	0.0749	*	4281_g	1361_g	1681_g	1408_g	1337_g	4795_g	*
6	6	0.0743	*	427_g	4169_g	3129_g	4266_g	4183_g	3625_g	*
6	6	0.0742	*	6470_g	4127_g	3091_g	4226_g	4143_g	3586_g	*
6	6	0.0742	118_g	*	1591_g	1586_g	1640_g	1564_g	2686_g	*
6	6	0.0741	1527_g	2980_g	*	4821_g	3238_g	3137_g	4164_g	*
6	6	0.074	1649_g	3358_g	4122_g	3086_g	4221_g	4138_g	*	*
6	6	0.0737	*	2593_g	1238_g	1798_g	1284_g	1219_g	608_g	*
6	6	0.0737	1554_g	1542_g	383_g	*	391_g	373_g	1734_g	*
6	6	0.0734	*	2387_g	715_g	3455_g	740_g	693_g	81_g	*
6	6	0.0732	*	1132_g	693_g	3478_g	719_g	670_g	104_g	*
6	6	0.0732	*	1843_g	751_g	3419_g	787_g	727_g	48_g	*
6	6	0.073	*	7175_g	4517_g	2677_g	4631_g	4525_g	3947_g	*
6	6	0.0726	*	4139_g	3628_g	3278_g	3712_g	3665_g	3116_g	*
6	6	0.0725	*	6519_g	1781_g	1394_g	1825_g	1751_g	2502_g	*
6	6	0.0723	*	3245_g	2042_g	164_g	2081_g	1999_g	1094_g	*
6	6	0.0723	*	3807_g	797_g	475_g	834_g	783_g	188_g	*
6	6	0.0722	*	581_g	568_g	3604_g	583_g	545_g	4286_g	*
6	6	0.072	719_g	*	3367_g	835_g	3446_g	3351_g	4539_g	*
6	6	0.0714	*	2496_g	1112_g	1919_g	1148_g	1094_g	481_g	*
6	6	0.0712	*	2501_g	4795_g	2939_g	4901_g	4791_g	3690_g	*
6	6	0.0712	*	6416_g	2249_g	2234_g	2309_g	2207_g	1300_g	*
6	6	0.071	*	4872_g	4631_g	2786_g	4741_g	4634_g	3845_g	*
6	6	0.0705	*	3873_g	3586_g	3239_g	3670_g	3702_g	3152_g	*
6	6	0.0703	*	2064_g	1521_g	2121_g	1567_g	1498_g	3339_g	*
6	6	0.0702	*	2773_g	2959_g	1148_g	3037_g	2924_g	3405_g	*
6	6	0.0701	*	1009_g	1394_g	1648_g	1439_g	*	4827_g	2232_g
6	6	0.0698	*	1303_g	2242_g	2227_g	2302_g	2199_g	1295_g	*
6	6	0.0688	*	3847_g	1724_g	1453_g	1771_g	1694_g	2557_g	*
6	6	0.0688	*	6579_g	3841_g	4080_g	3923_g	3832_g	2233_g	*
6	6	0.0686	*	271_g	3256_g	943_g	3322_g	3236_g	3208_g	*
6	6	0.0684	715_g	*	2271_g	2259_g	2337_g	2232_g	1325_g	*
6	6	0.0683	*	287_g	3829_g	4066_g	3910_g	3820_g	2247_g	*
6	6	0.0681	*	2600_g	64_g	4677_g	72_g	59_g	874_g	*
6	6	0.0673	*	3412_g	1476_g	2080_g	1522_g	1454_g	3303_g	*
6	6	0.0672	*	3046_g	1073_g	1960_g	1106_g	1053_g	441_g	*
6	6	0.0671	*	6462_g	803_g	469_g	840_g	789_g	194_g	*
6	6	0.0669	*	5996_g	627_g	3544_g	644_g	601_g	4344_g	*
6	6	0.0669	115_g	2304_g	1595_g	1583_g	*	1567_g	2683_g	*
6	6	0.0669	70_g	1248_g	1667_g	1509_g	1724_g	*	2613_g	*
6	6	0.0666	839_g	1534_g	2892_g	5025_g	2969_g	*	2756_g	*
6	6	0.0665	1986_g	1279_g	2777_g	4343_g	2851_g	*	1929_g	*
6	6	0.0661	*	2530_g	1954_g	80_g	1992_g	1915_g	1017_g	*
6	6	0.066	1355_g	*	2130_g	790_g	2181_g	2087_g	1183_g	*
6	6	0.066	1600_g	4048_g	3555_g	3208_g	*	3563_g	3184_g	*
6	6	0.0657	*	5497_g	1091_g	1942_g	1124_g	1071_g	459_g	*
6	6	0.0656	1070_g	4287_g	399_g	583_g	*	*	1717_g	8810_g
6	6	0.0653	*	4308_g	1634_g	1541_g	695_g	1609_g	2643_g	*
6	6	0.0651	987_g	6207_g	*	4711_g	4641_g	4537_g	908_g	*
6	6	0.0644	1814_g	6488_g	*	36_g	1944_g	1872_g	973_g	*
6	6	0.0643	*	4321_g	607_g	3566_g	624_g	581_g	4325_g	*
6	6	0.0642	*	6630_g	3599_g	3251_g	3684_g	3690_g	3139_g	*
6	6	0.0642	214_g	*	588_g	3584_g	603_g	563_g	4306_g	*
6	6	0.0641	*	1168_g	691_g	3480_g	717_g	668_g	106_g	*
6	6	0.0636	1914_g	*	1418_g	1972_g	1461_g	1392_g	4849_g	*
6	6	0.0633	850_g	1100_g	3832_g	4070_g	*	3823_g	2243_g	*
6	6	0.0632	*	983_g	1985_g	110_g	2021_g	1944_g	1045_g	*
6	6	0.0632	200_g	6296_g	2476_g	2468_g	2548_g	2435_g	*	*
6	6	0.0631	*	2228_g	3965_g	4206_g	4057_g	3964_g	2105_g	*
6	6	0.0629	*	6645_g	4476_g	2633_g	4589_g	4483_g	3989_g	*
6	6	0.0627	*	153_g	3106_g	4874_g	3173_g	3079_g	4217_g	*
6	6	0.0625	*	3100_g	4225_g	3904_g	4328_g	4234_g	659_g	*
6	6	0.0625	1640_g	1156_g	3062_g	4919_g	*	3033_g	4259_g	*
6	6	0.0624	*	418_g	3577_g	3230_g	3661_g	3711_g	3161_g	*
6	6	0.062	766_g	5105_g	3767_g	*	3845_g	3763_g	2950_g	*
6	6	0.0619	*	3387_g	629_g	3541_g	646_g	604_g	4347_g	*
6	6	0.0618	*	3933_g	174_g	4571_g	186_g	169_g	4368_g	*
6	6	0.0617	1899_g	1432_g	3830_g	4067_g	*	3821_g	2246_g	*
6	6	0.0614	*	2684_g	954_g	319_g	986_g	939_g	331_g	*
6	6	0.0614	1269_g	*	3347_g	852_g	3418_g	3327_g	4524_g	*
6	6	0.0612	197_g	*	2473_g	2465_g	2545_g	2432_g	1516_g	*
6	6	0.0611	*	6603_g	3299_g	900_g	3368_g	3278_g	3246_g	*
6	6	0.061	*	1694_g	3711_g	3363_g	3800_g	3584_g	3038_g	*
6	6	0.0609	*	6659_g	927_g	346_g	967_g	911_g	313_g	*
6	6	0.0608	*	6558_g	1865_g	1312_g	1907_g	1830_g	2430_g	*
6	6	0.0605	51_g	5169_g	3957_g	4195_g	4047_g	3953_g	*	*
6	6	0.0604	*	2755_g	1441_g	2043_g	1487_g	1418_g	4089_g	*
6	6	0.0601	*	1228_g	1752_g	1423_g	1795_g	1723_g	2529_g	*
6	6	0.0601	*	3513_g	1656_g	1520_g	1715_g	1629_g	2623_g	*
6	6	0.06	813_g	*	3791_g	4030_g	3872_g	3787_g	2284_g	*
6	6	0.0598	1550_g	2082_g	1697_g	1479_g	*	1669_g	2582_g	*
6	6	0.0595	*	3498_g	4333_g	3798_g	4441_g	4342_g	2886_g	*
6	6	0.059	*	3869_g	3884_g	4123_g	3967_g	3877_g	2188_g	*
6	6	0.059	*	3896_g	1343_g	1699_g	1389_g	1322_g	4778_g	*
6	6	0.0588	*	6795_g	887_g	389_g	923_g	868_g	271_g	*
6	6	0.0588	*	982_g	1984_g	109_g	2020_g	1943_g	1044_g	*
6	6	0.0583	*	1288_g	4269_g	3862_g	4387_g	4279_g	2947_g	*
6	6	0.0583	78_g	1461_g	*	3450_g	746_g	698_g	77_g	*
6	6	0.0579	*	383_g	3450_g	5137_g	3528_g	3444_g	4614_g	*
6	6	0.0577	*	4304_g	2786_g	4334_g	2859_g	2762_g	1923_g	*
6	6	0.0569	*	1589_g	3927_g	4168_g	4013_g	3923_g	2144_g	*
6	6	0.0568	*	3333_g	2985_g	1165_g	3055_g	2939_g	3423_g	*
6	6	0.0568	1320_g	1819_g	962_g	311_g	994_g	*	337_g	*
6	6	0.0565	1217_g	*	1578_g	1594_g	1631_g	1556_g	2698_g	*
6	6	0.0561	*	2403_g	3143_g	4840_g	3217_g	3115_g	4181_g	*
6	6	0.0558	*	6395_g	1119_g	1911_g	1158_g	1101_g	489_g	*
6	6	0.0555	*	3773_g	2431_g	2424_g	2501_g	2388_g	1478_g	*
6	6	0.0555	*	6467_g	2954_g	1142_g	3032_g	2919_g	3399_g	*
6	6	0.0551	405_g	*	2796_g	1229_g	2871_g	2772_g	1912_g	*
6	6	0.0549	*	5081_g	1669_g	1507_g	1727_g	1642_g	2611_g	*
6	6	0.0544	*	2459_g	2945_g	1134_g	3021_g	2910_g	3391_g	*
6	6	0.0543	1706_g	2538_g	550_g	3622_g	566_g	527_g	*	*
6	6	0.0542	*	4441_g	466_g	523_g	475_g	448_g	1661_g	*
6	6	0.0542	1611_g	*	4071_g	3041_g	4164_g	4090_g	3532_g	*
6	6	0.0539	865_g	3867_g	*	4103_g	3947_g	3856_g	2208_g	*
6	6	0.0531	*	5691_g	2614_g	756_g	2688_g	2592_g	706_g	*
6	6	0.0526	*	3578_g	1417_g	1971_g	1460_g	1391_g	4848_g	*
6	6	0.0526	*	861_g	1320_g	1720_g	1367_g	1301_g	4758_g	*
6	6	0.0522	*	891_g	1370_g	1672_g	1417_g	1346_g	4804_g	*
6	6	0.052	1573_g	*	1291_g	1750_g	1336_g	1271_g	4728_g	*
6	6	0.0514	*	2223_g	1172_g	1860_g	1214_g	1154_g	546_g	*
6	6	0.0513	960_g	*	2397_g	2384_g	2473_g	2355_g	1447_g	*
6	6	0.0508	*	1038_g	1225_g	1811_g	1271_g	1206_g	594_g	*
6	6	0.0506	*	3196_g	1526_g	2125_g	1572_g	1503_g	3344_g	*
6	6	0.0505	*	3945_g	2561_g	1045_g	2632_g	2536_g	2351_g	*
6	6	0.0504	*	159_g	3002_g	1184_g	3072_g	2956_g	3442_g	*
6	6	0.0504	*	3956_g	4299_g	3834_g	4401_g	4306_g	2920_g	*
6	6	0.0502	*	*	494_g	3677_g	505_g	474_g	1633_g	4013_g
6	6	0.0498	*	2488_g	3097_g	4884_g	3163_g	3069_g	4226_g	*
6	6	0.0498	*	3204_g	855_g	*	891_g	837_g	243_g	2946_g
6	6	0.0498	1559_g	1003_g	3922_g	*	4007_g	3918_g	2148_g	*
6	6	0.0497	*	1953_g	1833_g	1343_g	1875_g	1801_g	2457_g	*
6	6	0.0493	*	2184_g	2059_g	183_g	2104_g	2018_g	1113_g	*
6	6	0.0487	*	1094_g	2894_g	5027_g	2971_g	2862_g	2754_g	*
6	6	0.0487	642_g	2363_g	560_g	3612_g	576_g	*	1571_g	*
6	6	0.0486	*	6145_g	891_g	384_g	928_g	873_g	1127_g	*
6	6	0.0485	*	3789_g	2820_g	1251_g	2894_g	2793_g	1890_g	*
6	6	0.0483	353_g	*	3114_g	4866_g	3186_g	3086_g	4210_g	*
6	6	0.0474	*	4172_g	1420_g	1974_g	1463_g	1394_g	4851_g	*
6	6	0.0472	*	284_g	3999_g	4240_g	4096_g	4001_g	2071_g	*
6	6	0.0464	*	6997_g	139_g	4606_g	152_g	132_g	804_g	*
6	6	0.0464	811_g	3580_g	530_g	3640_g	545_g	509_g	*	*
6	6	0.0463	*	4310_g	1574_g	1597_g	1628_g	1553_g	2701_g	*
6	6	0.0462	750_g	2590_g	*	4054_g	3898_g	3809_g	2259_g	*
6	6	0.0457	*	171_g	166_g	4578_g	177_g	160_g	4361_g	*
6	6	0.0456	*	2072_g	144_g	4601_g	157_g	137_g	799_g	*
6	6	0.0454	*	3202_g	3532_g	3183_g	3610_g	3537_g	1836_g	*
6	6	0.0453	*	2629_g	1755_g	1420_g	1798_g	1726_g	2526_g	*
6	6	0.0444	*	3056_g	4789_g	2934_g	4896_g	4785_g	3696_g	*
6	6	0.0441	*	3602_g	4645_g	2798_g	4753_g	4647_g	3833_g	*
6	6	0.0438	*	4183_g	1147_g	1882_g	1190_g	1131_g	517_g	*
6	6	0.0435	*	5088_g	793_g	479_g	1362_g	779_g	184_g	*
6	6	0.0434	*	2161_g	1042_g	234_g	1075_g	1023_g	413_g	*
6	6	0.0434	1868_g	*	4377_g	3754_g	4489_g	4386_g	2843_g	*
6	6	0.0423	*	855_g	4654_g	2807_g	4762_g	4654_g	3820_g	*
6	6	0.0413	*	6530_g	4598_g	2756_g	4710_g	4603_g	3876_g	*
6	6	0.0406	*	2384_g	2643_g	731_g	2716_g	2620_g	733_g	*
6	6	0.0406	*	940_g	3013_g	1193_g	3082_g	2966_g	3452_g	*
6	6	0.0405	*	230_g	4745_g	2895_g	4856_g	4745_g	3734_g	*
6	6	0.04	*	304_g	4510_g	2669_g	4623_g	4517_g	3955_g	*
6	6	0.04	*	598_g	3007_g	1188_g	3077_g	2961_g	3447_g	*
6	6	0.0397	1903_g	*	3078_g	4902_g	3147_g	3052_g	4242_g	*
6	6	0.0395	*	4353_g	3191_g	4799_g	3264_g	3168_g	4143_g	*
6	6	0.0395	*	6874_g	4537_g	2698_g	4650_g	4546_g	3930_g	*
6	6	0.0393	*	2208_g	1491_g	2093_g	1538_g	1467_g	3316_g	*
6	6	0.0391	*	1027_g	1467_g	2072_g	1514_g	1446_g	4113_g	*
6	6	0.039	1588_g	*	4588_g	2746_g	4698_g	4593_g	3885_g	*
6	6	0.038	*	1401_g	366_g	616_g	373_g	355_g	1750_g	*
6	6	0.038	*	1867_g	4353_g	3778_g	4462_g	4363_g	2865_g	*
6	6	0.0379	*	76_g	2778_g	4342_g	2852_g	2752_g	1928_g	*
6	6	0.0375	*	2523_g	4706_g	2859_g	*	4706_g	3769_g	1812_g
6	6	0.0374	196_g	3684_g	57_g	4684_g	*	53_g	882_g	*
6	6	0.0372	*	3232_g	435_g	551_g	447_g	420_g	1689_g	*
6	6	0.0371	*	5174_g	3758_g	3999_g	3836_g	3754_g	2960_g	*
6	6	0.0369	210_g	3427_g	1874_g	1306_g	1915_g	*	2423_g	*
6	6	0.0365	*	1287_g	4270_g	3861_g	4388_g	4280_g	2946_g	*
6	6	0.0363	*	72_g	382_g	600_g	390_g	372_g	1735_g	*
6	6	0.0361	*	75_g	3022_g	1203_g	3092_g	2975_g	3461_g	*
6	6	0.036	*	2974_g	2924_g	5059_g	3003_g	2893_g	3372_g	*
6	6	0.0359	*	2310_g	4659_g	2811_g	4767_g	4658_g	3815_g	*
6	6	0.0356	*	1528_g	3443_g	5132_g	3520_g	3438_g	4605_g	*
6	6	0.0356	*	3715_g	3309_g	889_g	3379_g	3289_g	3257_g	*
6	6	0.0352	*	3418_g	2406_g	2393_g	2438_g	2364_g	1457_g	*
6	6	0.0351	*	5189_g	1187_g	1845_g	1232_g	1169_g	558_g	*
6	6	0.0348	*	3197_g	1525_g	2124_g	1571_g	1502_g	3343_g	*
6	6	0.0348	662_g	2992_g	3297_g	902_g	3366_g	3276_g	*	*
6	6	0.0342	*	2877_g	4055_g	3026_g	4148_g	4074_g	3516_g	*
6	6	0.0339	*	705_g	1185_g	1847_g	1230_g	1167_g	556_g	*
6	6	0.0337	*	1375_g	1210_g	1824_g	1256_g	1192_g	580_g	*
6	6	0.0322	*	107_g	742_g	3428_g	777_g	718_g	57_g	*
6	6	0.0321	1172_g	514_g	4571_g	2729_g	4683_g	4577_g	*	*
6	6	0.0317	1043_g	*	2285_g	2273_g	2353_g	2246_g	*	1909_g
6	6	0.0316	*	2150_g	4825_g	2967_g	4931_g	4817_g	3663_g	*
6	6	0.0313	*	1950_g	4129_g	3093_g	4228_g	4145_g	3588_g	*
6	6	0.031	517_g	*	1135_g	1895_g	1178_g	1118_g	505_g	*
6	6	0.0309	1356_g	*	1842_g	1336_g	1883_g	1809_g	2451_g	*
6	6	0.0306	*	1434_g	3831_g	4069_g	3912_g	3822_g	2244_g	*
6	6	0.0305	*	4374_g	4566_g	2725_g	4679_g	4573_g	3905_g	*
6	6	0.0302	*	4158_g	823_g	451_g	857_g	807_g	213_g	*
6	6	0.0295	981_g	463_g	837_g	3509_g	*	638_g	134_g	*
6	6	0.0289	*	5014_g	775_g	495_g	812_g	761_g	4662_g	*
6	6	0.0287	1856_g	3597_g	2480_g	*	2554_g	2441_g	1525_g	*
6	6	0.0283	*	3030_g	2901_g	5035_g	2978_g	2869_g	2747_g	*
6	6	0.0275	*	720_g	3080_g	4900_g	3149_g	3054_g	4240_g	*
6	6	0.0271	*	2617_g	1148_g	1881_g	1191_g	1132_g	518_g	*
6	6	0.0246	*	637_g	3365_g	838_g	3442_g	3348_g	4536_g	*
6	6	0.0229	497_g	1938_g	613_g	3560_g	630_g	*	4331_g	*
6	6	0.021	474_g	*	4673_g	2827_g	4782_g	4673_g	3798_g	*
5	10	0.149	*	6524_g	4990_g	2516_g,1298_g	*	5500_g,5529_g,5530_g,5531_g,5570_g	687_g	*
5	8	0.152	*	6425_g	3173_g,3172_g	4816_g	3246_g,3245_g	3151_g,3150_g	*	*
5	7	0.318	*	*	4461_g	2618_g	*	5672_g,4466_g	4004_g	5655_g,6591_g
5	7	0.229	*	2507_g	1885_g	4930_g,3727_g,3730_g	*	1849_g	962_g	*
5	6	0.575	*	3884_g	1333_g	*	1379_g	*	4770_g	13109_g,9557_g
5	6	0.514	*	1860_g	*	3149_g	4289_g	*	629_g	10917_g,11714_g
5	6	0.474	*	*	*	3734_g	4509_g	4404_g	2822_g	11049_g,11846_g
5	6	0.462	*	*	4742_g	2892_g	4853_g	4742_g	*	1421_g,1218_g
5	6	0.445	*	*	347_g	*	351_g	335_g	1770_g	10625_g,11422_g
5	6	0.409	*	1927_g	*	781_g	2190_g	*	1192_g	11258_g,12055_g
5	6	0.407	*	2892_g	1993_g	*	*	1952_g	1053_g	6056_g,6196_g
5	6	0.402	*	1991_g	1178_g	1854_g	1223_g	*	*	1138_g,1500_g
5	6	0.371	*	*	4582_g	*	4694_g	4587_g	3891_g	1986_g,2274_g
5	6	0.361	*	3596_g	2481_g	2475_g	*	*	1526_g	4940_g,5412_g
5	6	0.33	*	1997_g	*	3646_g	540_g	*	1603_g	13026_g,9638_g
5	6	0.315	*	*	4713_g	2866_g	4826_g	*	3763_g	5855_g,6393_g
5	6	0.314	*	440_g	888_g	*	924_g	869_g	*	10557_g,11354_g
5	6	0.307	*	2681_g	*	701_g	2748_g	*	761_g	12683_g,9841_g
5	6	0.306	*	*	*	507_g	494_g	463_g	1645_g	5964_g,6288_g
5	6	0.304	*	550_g	*	*	1732_g	1647_g	2606_g	11172_g,11969_g
5	6	0.301	1087_g	*	*	2499_g	*	2467_g	1550_g	10118_g,12403_g
5	6	0.292	1291_g	*	*	1335_g	1884_g	*	2450_g	12893_g,9769_g
5	6	0.281	*	1028_g	*	3773_g	4466_g	*	2860_g	6745_g,8165_g
5	6	0.276	*	721_g	3079_g	*	3148_g	3053_g	*	4775_g,5247_g
5	6	0.256	*	*	4774_g	2921_g	*	4772_g	3709_g	11241_g,12038_g
5	6	0.233	*	840_g	4331_g	*	*	4339_g	2889_g	5149_g,4677_g
5	6	0.211	346_g	3329_g	*	3474_g	722_g	*	*	4001_g,8781_g
5	6	0.208	859_g	*	*	3680_g	*	471_g	1636_g	10112_g,12409_g
5	6	0.202	*	543_g	*	3477_g	*	671_g	103_g	7365_g,7552_g
5	6	0.2	*	*	4454_g	2611_g	4561_g	4459_g	*	8315_g,4290_g
5	6	0.196	*	4894_g	*	4558_g	2118_g	*	4380_g	12991_g,9670_g
5	6	0.188	*	*	3075_g	4905_g	3144_g	3049_g	*	3087_g,3768_g
5	6	0.182	*	*	2681_g	*	2755_g	2654_g	769_g	193_g,196_g
5	6	0.179	*	899_g	1540_g	*	1591_g	*	3359_g	12526_g,9994_g
5	6	0.178	*	1904_g	1393_g	1649_g	*	*	4826_g	13478_g,9187_g
5	6	0.173	*	*	*	3513_g	679_g	634_g	138_g	10289_g,12235_g
5	6	0.17	*	2070_g	*	*	155_g	135_g	801_g	10741_g,11538_g
5	6	0.162	*	470_g	*	3634_g	550_g	515_g	*	53_g,339_g
5	6	0.154	*	1657_g	586_g	*	601_g	561_g	*	13081_g,9585_g
5	6	0.15	*	*	*	615_g	374_g	356_g	1749_g	13060_g,9606_g
5	6	0.15	98_g	2818_g	*	2245_g	2321_g	5677_g,2218_g	*	*
5	6	0.149	*	6397_g	*	*	3018_g	2907_g	3388_g	12711_g,9812_g
5	6	0.148	1338_g	2955_g	567_g	*	*	544_g	4285_g,4495_g	*
5	6	0.144	*	*	*	3167_g	3593_g	3523_g	1851_g	8322_g,4283_g
